Date,Temperature Max,Temperature Min,Temperature Average,Precipitation,Latitude,Longitude,Elevation,Location
2021-06-04,28.8,23.1,24.8,25.3,7.5,80.399994,124.0,Kurunegala Proper
2021-06-05,26.9,23.1,24.5,17.3,7.5,80.399994,124.0,Kurunegala Proper
2021-06-06,28.9,23.2,25.8,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-06-07,29.3,23.6,26.0,1.5,7.5,80.399994,124.0,Kurunegala Proper
2021-06-08,27.8,23.3,24.9,5.5,7.5,80.399994,124.0,Kurunegala Proper
2021-06-09,28.3,23.5,25.2,9.9,7.5,80.399994,124.0,Kurunegala Proper
2021-06-10,28.5,23.5,25.6,2.6,7.5,80.399994,124.0,Kurunegala Proper
2021-06-11,28.9,23.4,25.7,2.8,7.5,80.399994,124.0,Kurunegala Proper
2021-06-12,28.4,23.4,25.3,5.7,7.5,80.399994,124.0,Kurunegala Proper
2021-06-13,27.7,23.0,24.4,11.3,7.5,80.399994,124.0,Kurunegala Proper
2021-06-14,27.5,23.2,24.8,3.5,7.5,80.399994,124.0,Kurunegala Proper
2021-06-15,27.4,23.5,25.1,3.5,7.5,80.399994,124.0,Kurunegala Proper
2021-06-16,27.9,23.5,25.4,3.9,7.5,80.399994,124.0,Kurunegala Proper
2021-06-17,28.3,23.6,25.6,2.6,7.5,80.399994,124.0,Kurunegala Proper
2021-06-18,29.0,23.5,25.9,1.5,7.5,80.399994,124.0,Kurunegala Proper
2021-06-19,29.8,23.8,26.2,0.6,7.5,80.399994,124.0,Kurunegala Proper
2021-06-20,29.3,23.6,26.1,0.6,7.5,80.399994,124.0,Kurunegala Proper
2021-06-21,29.4,23.8,26.3,0.9,7.5,80.399994,124.0,Kurunegala Proper
2021-06-22,28.1,24.0,25.5,3.0,7.5,80.399994,124.0,Kurunegala Proper
2021-06-23,29.0,23.4,25.5,3.8,7.5,80.399994,124.0,Kurunegala Proper
2021-06-24,28.1,23.3,25.4,4.0,7.5,80.399994,124.0,Kurunegala Proper
2021-06-25,29.0,23.8,26.0,0.9,7.5,80.399994,124.0,Kurunegala Proper
2021-06-26,28.6,23.2,25.3,3.0,7.5,80.399994,124.0,Kurunegala Proper
2021-06-27,28.2,23.1,25.2,3.2,7.5,80.399994,124.0,Kurunegala Proper
2021-06-28,28.8,23.4,25.7,1.3,7.5,80.399994,124.0,Kurunegala Proper
2021-06-29,29.3,23.4,26.1,1.1,7.5,80.399994,124.0,Kurunegala Proper
2021-06-30,29.4,23.7,26.2,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-01,29.1,23.5,25.3,5.7,7.5,80.399994,124.0,Kurunegala Proper
2021-07-02,28.6,23.5,25.7,2.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-03,29.1,23.5,25.6,4.0,7.5,80.399994,124.0,Kurunegala Proper
2021-07-04,29.5,23.7,25.5,8.7,7.5,80.399994,124.0,Kurunegala Proper
2021-07-05,30.4,23.8,26.1,3.6,7.5,80.399994,124.0,Kurunegala Proper
2021-07-06,29.3,23.9,26.1,3.8,7.5,80.399994,124.0,Kurunegala Proper
2021-07-07,28.1,23.5,25.6,6.0,7.5,80.399994,124.0,Kurunegala Proper
2021-07-08,29.2,24.1,26.0,3.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-09,27.1,23.0,24.8,27.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-10,26.9,22.7,24.3,12.1,7.5,80.399994,124.0,Kurunegala Proper
2021-07-11,27.9,23.0,25.2,2.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-12,28.6,23.3,25.3,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-07-13,29.0,23.9,26.2,0.1,7.5,80.399994,124.0,Kurunegala Proper
2021-07-14,28.9,23.9,26.0,0.9,7.5,80.399994,124.0,Kurunegala Proper
2021-07-15,29.2,24.1,26.3,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-16,28.4,23.8,25.4,15.3,7.5,80.399994,124.0,Kurunegala Proper
2021-07-17,29.6,23.8,26.3,0.5,7.5,80.399994,124.0,Kurunegala Proper
2021-07-18,28.9,23.8,25.7,2.2,7.5,80.399994,124.0,Kurunegala Proper
2021-07-19,28.8,23.8,25.9,1.0,7.5,80.399994,124.0,Kurunegala Proper
2021-07-20,29.2,23.8,26.1,0.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-21,29.1,23.9,26.0,1.1,7.5,80.399994,124.0,Kurunegala Proper
2021-07-22,28.7,23.1,25.2,8.3,7.5,80.399994,124.0,Kurunegala Proper
2021-07-23,28.7,23.0,24.6,5.8,7.5,80.399994,124.0,Kurunegala Proper
2021-07-24,27.2,23.1,24.5,5.3,7.5,80.399994,124.0,Kurunegala Proper
2021-07-25,27.4,23.2,24.6,7.4,7.5,80.399994,124.0,Kurunegala Proper
2021-07-26,27.3,23.0,24.6,10.3,7.5,80.399994,124.0,Kurunegala Proper
2021-07-27,28.7,23.2,25.3,4.0,7.5,80.399994,124.0,Kurunegala Proper
2021-07-28,28.6,23.7,25.3,7.8,7.5,80.399994,124.0,Kurunegala Proper
2021-07-29,28.9,23.4,26.0,0.3,7.5,80.399994,124.0,Kurunegala Proper
2021-07-30,29.1,23.6,25.9,1.8,7.5,80.399994,124.0,Kurunegala Proper
2021-07-31,29.6,23.5,26.0,0.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-01,28.0,23.8,25.7,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-08-02,28.2,23.2,25.3,3.4,7.5,80.399994,124.0,Kurunegala Proper
2021-08-03,28.4,23.2,25.4,2.4,7.5,80.399994,124.0,Kurunegala Proper
2021-08-04,28.6,23.6,25.7,3.2,7.5,80.399994,124.0,Kurunegala Proper
2021-08-05,28.4,23.6,25.6,3.8,7.5,80.399994,124.0,Kurunegala Proper
2021-08-06,28.0,23.5,25.0,8.0,7.5,80.399994,124.0,Kurunegala Proper
2021-08-07,28.1,23.3,25.2,10.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-08,28.1,23.0,24.6,11.0,7.5,80.399994,124.0,Kurunegala Proper
2021-08-09,28.7,23.1,25.1,6.2,7.5,80.399994,124.0,Kurunegala Proper
2021-08-10,28.7,23.2,25.5,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-08-11,28.3,23.5,25.3,8.5,7.5,80.399994,124.0,Kurunegala Proper
2021-08-12,28.2,23.3,25.3,6.3,7.5,80.399994,124.0,Kurunegala Proper
2021-08-13,28.1,23.6,25.3,4.9,7.5,80.399994,124.0,Kurunegala Proper
2021-08-14,28.5,23.5,25.7,0.5,7.5,80.399994,124.0,Kurunegala Proper
2021-08-15,28.5,23.5,25.5,0.3,7.5,80.399994,124.0,Kurunegala Proper
2021-08-16,28.5,23.4,25.7,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-17,27.4,23.4,25.0,2.9,7.5,80.399994,124.0,Kurunegala Proper
2021-08-18,27.5,22.9,24.6,10.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-19,28.5,22.9,25.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-08-20,28.9,23.3,26.0,1.0,7.5,80.399994,124.0,Kurunegala Proper
2021-08-21,28.0,22.7,24.9,6.2,7.5,80.399994,124.0,Kurunegala Proper
2021-08-22,28.3,21.8,24.3,3.2,7.5,80.399994,124.0,Kurunegala Proper
2021-08-23,29.0,21.7,25.4,0.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-24,29.1,22.2,25.4,1.7,7.5,80.399994,124.0,Kurunegala Proper
2021-08-25,28.6,22.9,25.1,1.6,7.5,80.399994,124.0,Kurunegala Proper
2021-08-26,27.7,23.3,24.9,3.9,7.5,80.399994,124.0,Kurunegala Proper
2021-08-27,28.0,23.3,25.0,4.5,7.5,80.399994,124.0,Kurunegala Proper
2021-08-28,27.5,22.7,24.6,10.3,7.5,80.399994,124.0,Kurunegala Proper
2021-08-29,26.5,22.3,24.0,21.5,7.5,80.399994,124.0,Kurunegala Proper
2021-08-30,27.6,22.6,25.1,3.0,7.5,80.399994,124.0,Kurunegala Proper
2021-08-31,29.2,23.6,25.9,1.0,7.5,80.399994,124.0,Kurunegala Proper
2021-09-01,28.9,23.4,25.4,4.3,7.5,80.399994,124.0,Kurunegala Proper
2021-09-02,27.3,23.5,24.8,7.0,7.5,80.399994,124.0,Kurunegala Proper
2021-09-03,27.7,23.1,24.8,4.1,7.5,80.399994,124.0,Kurunegala Proper
2021-09-04,27.9,22.9,24.9,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-09-05,27.3,22.6,24.5,9.5,7.5,80.399994,124.0,Kurunegala Proper
2021-09-06,28.1,22.6,24.7,3.9,7.5,80.399994,124.0,Kurunegala Proper
2021-09-07,29.3,23.5,25.6,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-09-08,29.0,23.5,25.6,1.8,7.5,80.399994,124.0,Kurunegala Proper
2021-09-09,29.6,23.5,26.0,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-09-10,29.1,23.7,25.8,2.0,7.5,80.399994,124.0,Kurunegala Proper
2021-09-11,28.7,23.4,25.6,2.3,7.5,80.399994,124.0,Kurunegala Proper
2021-09-12,28.2,23.4,25.6,1.1,7.5,80.399994,124.0,Kurunegala Proper
2021-09-13,28.8,23.6,25.5,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-09-14,29.0,24.2,25.9,1.8,7.5,80.399994,124.0,Kurunegala Proper
2021-09-15,29.1,23.9,25.7,3.8,7.5,80.399994,124.0,Kurunegala Proper
2021-09-16,27.8,23.8,25.5,4.9,7.5,80.399994,124.0,Kurunegala Proper
2021-09-17,29.3,23.9,26.1,4.0,7.5,80.399994,124.0,Kurunegala Proper
2021-09-18,29.5,23.7,25.8,5.6,7.5,80.399994,124.0,Kurunegala Proper
2021-09-19,30.2,23.8,26.6,0.7,7.5,80.399994,124.0,Kurunegala Proper
2021-09-20,29.3,23.5,26.1,4.3,7.5,80.399994,124.0,Kurunegala Proper
2021-09-21,28.4,23.3,25.4,5.9,7.5,80.399994,124.0,Kurunegala Proper
2021-09-22,30.3,24.1,26.5,1.4,7.5,80.399994,124.0,Kurunegala Proper
2021-09-23,29.6,23.9,26.2,3.1,7.5,80.399994,124.0,Kurunegala Proper
2021-09-24,31.2,23.6,26.0,6.9,7.5,80.399994,124.0,Kurunegala Proper
2021-09-25,28.7,23.6,25.8,3.5,7.5,80.399994,124.0,Kurunegala Proper
2021-09-26,28.6,23.1,25.3,6.1,7.5,80.399994,124.0,Kurunegala Proper
2021-09-27,28.1,23.2,25.4,1.5,7.5,80.399994,124.0,Kurunegala Proper
2021-09-28,26.1,22.6,23.7,9.7,7.5,80.399994,124.0,Kurunegala Proper
2021-09-29,29.2,22.5,25.8,0.1,7.5,80.399994,124.0,Kurunegala Proper
2021-09-30,28.7,23.5,25.4,6.9,7.5,80.399994,124.0,Kurunegala Proper
2021-10-01,26.3,21.8,23.9,23.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-02,29.8,21.6,25.3,3.3,7.5,80.399994,124.0,Kurunegala Proper
2021-10-03,29.5,23.2,25.5,6.4,7.5,80.399994,124.0,Kurunegala Proper
2021-10-04,28.0,23.2,24.7,7.9,7.5,80.399994,124.0,Kurunegala Proper
2021-10-05,28.0,23.1,24.3,21.9,7.5,80.399994,124.0,Kurunegala Proper
2021-10-06,28.0,23.2,25.0,6.1,7.5,80.399994,124.0,Kurunegala Proper
2021-10-07,29.1,23.5,25.8,2.6,7.5,80.399994,124.0,Kurunegala Proper
2021-10-08,29.1,23.6,25.8,2.4,7.5,80.399994,124.0,Kurunegala Proper
2021-10-09,28.2,23.5,25.3,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-10-10,29.2,22.8,25.4,12.6,7.5,80.399994,124.0,Kurunegala Proper
2021-10-11,26.9,22.9,24.4,9.1,7.5,80.399994,124.0,Kurunegala Proper
2021-10-12,26.9,23.1,24.4,11.2,7.5,80.399994,124.0,Kurunegala Proper
2021-10-13,29.1,23.0,25.7,2.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-14,29.1,23.5,26.0,2.4,7.5,80.399994,124.0,Kurunegala Proper
2021-10-15,29.4,23.9,26.0,3.5,7.5,80.399994,124.0,Kurunegala Proper
2021-10-16,27.9,23.9,25.3,8.9,7.5,80.399994,124.0,Kurunegala Proper
2021-10-17,28.7,23.0,25.5,1.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-18,28.4,22.8,25.3,3.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-19,29.6,23.6,26.0,0.9,7.5,80.399994,124.0,Kurunegala Proper
2021-10-20,29.8,22.9,25.3,41.2,7.5,80.399994,124.0,Kurunegala Proper
2021-10-21,29.1,22.5,25.2,13.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-22,30.1,22.2,25.5,3.6,7.5,80.399994,124.0,Kurunegala Proper
2021-10-23,29.2,22.4,24.9,6.7,7.5,80.399994,124.0,Kurunegala Proper
2021-10-24,28.1,22.4,25.0,7.0,7.5,80.399994,124.0,Kurunegala Proper
2021-10-25,29.0,22.3,24.7,10.3,7.5,80.399994,124.0,Kurunegala Proper
2021-10-26,29.0,22.5,24.8,8.8,7.5,80.399994,124.0,Kurunegala Proper
2021-10-27,28.2,21.5,24.4,11.3,7.5,80.399994,124.0,Kurunegala Proper
2021-10-28,28.1,21.5,24.2,22.2,7.5,80.399994,124.0,Kurunegala Proper
2021-10-29,27.5,22.6,24.5,33.1,7.5,80.399994,124.0,Kurunegala Proper
2021-10-30,27.4,22.6,24.6,29.7,7.5,80.399994,124.0,Kurunegala Proper
2021-10-31,29.1,22.3,24.9,10.8,7.5,80.399994,124.0,Kurunegala Proper
2021-11-01,29.0,22.5,24.5,16.0,7.5,80.399994,124.0,Kurunegala Proper
2021-11-02,30.3,22.4,25.5,29.8,7.5,80.399994,124.0,Kurunegala Proper
2021-11-03,28.8,22.7,24.6,28.7,7.5,80.399994,124.0,Kurunegala Proper
2021-11-04,27.9,22.5,24.6,10.2,7.5,80.399994,124.0,Kurunegala Proper
2021-11-05,28.4,22.4,24.2,8.3,7.5,80.399994,124.0,Kurunegala Proper
2021-11-06,26.9,22.5,24.0,20.4,7.5,80.399994,124.0,Kurunegala Proper
2021-11-07,26.5,22.6,23.7,30.1,7.5,80.399994,124.0,Kurunegala Proper
2021-11-08,24.6,22.4,23.2,66.3,7.5,80.399994,124.0,Kurunegala Proper
2021-11-09,26.0,22.4,23.3,61.2,7.5,80.399994,124.0,Kurunegala Proper
2021-11-10,25.8,22.0,23.3,45.1,7.5,80.399994,124.0,Kurunegala Proper
2021-11-11,27.8,21.9,24.7,6.5,7.5,80.399994,124.0,Kurunegala Proper
2021-11-12,27.4,22.9,24.4,10.4,7.5,80.399994,124.0,Kurunegala Proper
2021-11-13,27.7,22.6,24.1,20.7,7.5,80.399994,124.0,Kurunegala Proper
2021-11-14,27.1,22.4,24.4,6.6,7.5,80.399994,124.0,Kurunegala Proper
2021-11-15,27.6,22.8,24.4,12.7,7.5,80.399994,124.0,Kurunegala Proper
2021-11-16,27.4,22.9,24.4,15.8,7.5,80.399994,124.0,Kurunegala Proper
2021-11-17,28.0,22.6,24.5,11.8,7.5,80.399994,124.0,Kurunegala Proper
2021-11-18,28.3,23.1,24.7,5.1,7.5,80.399994,124.0,Kurunegala Proper
2021-11-19,27.5,23.1,24.8,5.4,7.5,80.399994,124.0,Kurunegala Proper
2021-11-20,28.2,22.3,25.0,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-11-21,28.8,21.9,24.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-11-22,29.3,21.7,25.6,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-11-23,28.5,22.9,24.6,22.3,7.5,80.399994,124.0,Kurunegala Proper
2021-11-24,27.4,23.1,24.6,7.9,7.5,80.399994,124.0,Kurunegala Proper
2021-11-25,27.0,22.6,24.2,57.7,7.5,80.399994,124.0,Kurunegala Proper
2021-11-26,28.6,22.6,24.8,8.3,7.5,80.399994,124.0,Kurunegala Proper
2021-11-27,29.4,22.2,24.9,12.3,7.5,80.399994,124.0,Kurunegala Proper
2021-11-28,27.8,22.6,24.7,25.7,7.5,80.399994,124.0,Kurunegala Proper
2021-11-29,28.0,22.3,24.7,3.9,7.5,80.399994,124.0,Kurunegala Proper
2021-11-30,29.5,21.5,25.0,4.4,7.5,80.399994,124.0,Kurunegala Proper
2021-12-01,29.7,21.3,25.6,0.1,7.5,80.399994,124.0,Kurunegala Proper
2021-12-02,29.0,22.5,25.3,1.1,7.5,80.399994,124.0,Kurunegala Proper
2021-12-03,29.3,22.4,26.0,0.4,7.5,80.399994,124.0,Kurunegala Proper
2021-12-04,29.5,23.1,25.9,0.5,7.5,80.399994,124.0,Kurunegala Proper
2021-12-05,29.5,22.3,25.3,3.5,7.5,80.399994,124.0,Kurunegala Proper
2021-12-06,28.7,21.9,25.0,3.7,7.5,80.399994,124.0,Kurunegala Proper
2021-12-07,30.0,21.5,25.8,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-08,29.3,22.1,25.7,1.9,7.5,80.399994,124.0,Kurunegala Proper
2021-12-09,30.6,22.2,25.8,3.3,7.5,80.399994,124.0,Kurunegala Proper
2021-12-10,29.3,22.4,25.7,0.4,7.5,80.399994,124.0,Kurunegala Proper
2021-12-11,30.1,23.4,26.2,0.3,7.5,80.399994,124.0,Kurunegala Proper
2021-12-12,29.4,23.3,25.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-13,27.6,23.2,24.9,2.3,7.5,80.399994,124.0,Kurunegala Proper
2021-12-14,28.2,23.0,24.8,2.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-15,28.2,22.7,24.8,2.7,7.5,80.399994,124.0,Kurunegala Proper
2021-12-16,28.7,22.5,25.1,1.6,7.5,80.399994,124.0,Kurunegala Proper
2021-12-17,28.6,22.7,24.8,2.2,7.5,80.399994,124.0,Kurunegala Proper
2021-12-18,28.6,22.9,25.1,4.9,7.5,80.399994,124.0,Kurunegala Proper
2021-12-19,28.7,22.6,25.2,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-20,28.8,22.1,25.2,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-21,29.4,22.5,25.5,0.3,7.5,80.399994,124.0,Kurunegala Proper
2021-12-22,30.3,22.5,25.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-23,29.3,21.1,25.2,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-24,29.2,20.2,24.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-25,28.6,19.7,23.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-26,29.1,19.8,24.6,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-27,29.7,20.9,25.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-28,29.8,21.9,25.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-29,30.1,21.8,25.6,0.0,7.5,80.399994,124.0,Kurunegala Proper
2021-12-30,29.4,22.8,25.5,1.1,7.5,80.399994,124.0,Kurunegala Proper
2021-12-31,29.9,23.3,25.7,2.1,7.5,80.399994,124.0,Kurunegala Proper
2022-01-01,29.6,23.3,25.2,3.3,7.5,80.399994,124.0,Kurunegala Proper
2022-01-02,28.3,23.2,24.9,1.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-03,28.1,23.1,24.8,2.3,7.5,80.399994,124.0,Kurunegala Proper
2022-01-04,27.0,23.4,24.8,0.5,7.5,80.399994,124.0,Kurunegala Proper
2022-01-05,27.7,23.3,25.0,0.2,7.5,80.399994,124.0,Kurunegala Proper
2022-01-06,29.5,23.1,25.9,0.1,7.5,80.399994,124.0,Kurunegala Proper
2022-01-07,30.3,22.7,26.2,0.2,7.5,80.399994,124.0,Kurunegala Proper
2022-01-08,29.3,23.1,25.4,1.6,7.5,80.399994,124.0,Kurunegala Proper
2022-01-09,29.2,23.2,25.8,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-10,26.8,22.2,24.0,1.8,7.5,80.399994,124.0,Kurunegala Proper
2022-01-11,29.7,22.3,25.4,0.8,7.5,80.399994,124.0,Kurunegala Proper
2022-01-12,30.6,22.7,26.3,0.7,7.5,80.399994,124.0,Kurunegala Proper
2022-01-13,30.1,22.1,26.1,0.6,7.5,80.399994,124.0,Kurunegala Proper
2022-01-14,30.8,22.2,26.3,0.4,7.5,80.399994,124.0,Kurunegala Proper
2022-01-15,31.5,22.0,26.7,0.2,7.5,80.399994,124.0,Kurunegala Proper
2022-01-16,30.1,23.8,26.1,0.9,7.5,80.399994,124.0,Kurunegala Proper
2022-01-17,30.5,23.2,26.2,0.5,7.5,80.399994,124.0,Kurunegala Proper
2022-01-18,29.7,23.1,26.0,0.2,7.5,80.399994,124.0,Kurunegala Proper
2022-01-19,30.4,22.0,25.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-20,30.7,19.0,25.0,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-21,31.6,17.9,24.7,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-22,32.8,18.0,25.2,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-23,32.3,18.4,25.7,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-24,32.7,20.1,26.0,0.3,7.5,80.399994,124.0,Kurunegala Proper
2022-01-25,32.0,19.1,26.0,0.6,7.5,80.399994,124.0,Kurunegala Proper
2022-01-26,31.8,20.4,25.8,0.1,7.5,80.399994,124.0,Kurunegala Proper
2022-01-27,30.5,19.8,25.2,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-28,29.3,20.8,25.4,0.7,7.5,80.399994,124.0,Kurunegala Proper
2022-01-29,31.7,23.5,27.2,0.5,7.5,80.399994,124.0,Kurunegala Proper
2022-01-30,32.3,23.5,27.4,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-01-31,30.9,23.1,26.6,0.9,7.5,80.399994,124.0,Kurunegala Proper
2022-02-01,32.4,20.6,26.5,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-02,32.2,19.8,25.7,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-03,32.4,20.3,26.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-04,34.1,20.1,27.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-05,33.7,20.5,27.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-06,32.0,21.6,26.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-07,30.3,21.2,25.9,0.3,7.5,80.399994,124.0,Kurunegala Proper
2022-02-08,31.7,20.8,26.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-09,30.9,21.7,25.8,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-10,28.3,21.9,24.4,0.8,7.5,80.399994,124.0,Kurunegala Proper
2022-02-11,31.8,22.4,25.7,7.5,7.5,80.399994,124.0,Kurunegala Proper
2022-02-12,28.7,23.1,25.4,2.4,7.5,80.399994,124.0,Kurunegala Proper
2022-02-13,25.0,22.7,23.3,37.8,7.5,80.399994,124.0,Kurunegala Proper
2022-02-14,29.0,21.9,25.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-15,29.5,21.0,25.1,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-16,29.5,20.7,24.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-17,29.6,20.4,24.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-18,30.4,21.3,26.1,0.6,7.5,80.399994,124.0,Kurunegala Proper
2022-02-19,29.1,23.1,25.5,1.7,7.5,80.399994,124.0,Kurunegala Proper
2022-02-20,30.6,22.2,26.3,0.7,7.5,80.399994,124.0,Kurunegala Proper
2022-02-21,31.9,22.4,26.7,0.1,7.5,80.399994,124.0,Kurunegala Proper
2022-02-22,32.1,21.8,26.5,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-23,30.3,21.6,26.0,1.2,7.5,80.399994,124.0,Kurunegala Proper
2022-02-24,30.7,23.2,26.0,2.1,7.5,80.399994,124.0,Kurunegala Proper
2022-02-25,30.5,23.1,26.3,0.4,7.5,80.399994,124.0,Kurunegala Proper
2022-02-26,31.2,23.7,26.3,1.4,7.5,80.399994,124.0,Kurunegala Proper
2022-02-27,30.9,22.8,26.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-02-28,30.4,22.6,26.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-01,30.9,22.7,26.2,0.2,7.5,80.399994,124.0,Kurunegala Proper
2022-03-02,28.8,22.7,25.4,0.9,7.5,80.399994,124.0,Kurunegala Proper
2022-03-03,28.1,22.9,25.4,0.6,7.5,80.399994,124.0,Kurunegala Proper
2022-03-04,30.1,22.8,25.1,9.7,7.5,80.399994,124.0,Kurunegala Proper
2022-03-05,30.4,22.5,26.4,0.4,7.5,80.399994,124.0,Kurunegala Proper
2022-03-06,31.7,21.4,26.7,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-07,33.2,22.1,27.4,0.1,7.5,80.399994,124.0,Kurunegala Proper
2022-03-08,31.3,22.5,26.8,0.8,7.5,80.399994,124.0,Kurunegala Proper
2022-03-09,32.5,22.3,26.9,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-10,33.4,21.7,27.4,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-11,32.4,22.6,27.3,0.1,7.5,80.399994,124.0,Kurunegala Proper
2022-03-12,31.9,23.0,26.4,2.7,7.5,80.399994,124.0,Kurunegala Proper
2022-03-13,31.4,23.0,27.0,0.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-14,32.1,23.1,27.4,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-15,32.8,23.0,27.5,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-16,30.8,24.1,27.3,0.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-17,31.1,23.9,26.8,3.9,7.5,80.399994,124.0,Kurunegala Proper
2022-03-18,31.5,23.5,27.2,3.4,7.5,80.399994,124.0,Kurunegala Proper
2022-03-19,31.0,24.1,26.7,2.9,7.5,80.399994,124.0,Kurunegala Proper
2022-03-20,30.6,24.1,26.6,2.6,7.5,80.399994,124.0,Kurunegala Proper
2022-03-21,31.3,23.9,27.1,1.0,7.5,80.399994,124.0,Kurunegala Proper
2022-03-22,31.3,24.2,27.4,1.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-23,31.5,24.3,27.0,2.8,7.5,80.399994,124.0,Kurunegala Proper
2022-03-24,29.8,23.6,26.4,1.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-25,30.3,23.1,26.3,2.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-26,31.9,23.4,26.9,1.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-27,32.4,23.7,27.6,0.3,7.5,80.399994,124.0,Kurunegala Proper
2022-03-28,32.0,22.9,27.4,1.5,7.5,80.399994,124.0,Kurunegala Proper
2022-03-29,33.1,23.6,27.6,0.6,7.5,80.399994,124.0,Kurunegala Proper
2022-03-30,32.3,23.5,26.9,4.4,7.5,80.399994,124.0,Kurunegala Proper
2022-03-31,32.3,23.0,26.9,1.8,7.5,80.399994,124.0,Kurunegala Proper
2022-04-01,31.7,23.1,27.2,0.7,7.5,80.399994,124.0,Kurunegala Proper
2022-04-02,30.7,23.6,26.6,2.6,7.5,80.399994,124.0,Kurunegala Proper
